w,k,Output,Index,Symbol
Āÿÿÿþÿÿþ,ă,13664,14079,Āÿÿÿþÿÿþă
ăýþ,Ă,9078,14080,ăýþĂ
Ă÷,Æ,1554,14081,Ă÷Æ
Æ,Ĝ,198,14082,ÆĜ
Ĝ,Ŝ,284,14083,ĜŜ
ŜĄ,ÿ,12470,14084,ŜĄÿ
ÿĀý,ā,2410,14085,ÿĀýā
āÿú,û,3075,14086,āÿúû
û,Î,251,14087,ûÎ
Î,Æ,206,14088,ÎÆ
Æç,ā,1028,14089,Æçā
ā,Đ,257,14090,āĐ
Đ,Ĕ,272,14091,ĐĔ
ĔČ,ć,12490,14092,ĔČć
ćÿ,ÿ,2073,14093,ćÿÿ
ÿĀþýĀ,þ,2766,14094,ÿĀþýĀþ
þÿÿÿÿÿÿĀÿ,ā,12310,14095,þÿÿÿÿÿÿĀÿā
āĀþĀ,þ,3579,14096,āĀþĀþ
þĀþÿü,ā,11956,14097,þĀþÿüā
āÿþý,ü,1880,14098,āÿþýü
üø,ö,1664,14099,üøö
öë,ñ,977,14100,öëñ
ñý,ü,1295,14101,ñýü
üü,ħ,1232,14102,üüħ
ħ,ŀ,295,14103,ħŀ
ŀ,Ğ,320,14104,ŀĞ
Ğ,ă,286,14105,Ğă
ăĀþ,ā,3983,14106,ăĀþā
āÿþ,ü,685,14107,āÿþü
üăÿ,ÿ,8248,14108,üăÿÿ
ÿÿÿÿÿÿÿÿÿĀþ,ÿ,11955,14109,ÿÿÿÿÿÿÿÿÿĀþÿ
ÿÿÿÿÿÿÿĀý,ÿ,13427,14110,ÿÿÿÿÿÿÿĀýÿ
ÿĀÿýĀ,Ā,8982,14111,ÿĀÿýĀĀ
Āúý,²,10466,14112,Āúý²
²,Ð,178,14113,²Ð
Ð,Ĺ,208,14114,ÐĹ
Ĺ,ć,313,14115,Ĺć
ćþ,Ā,3657,14116,ćþĀ
ĀþĀþÿÿ,Ā,9872,14117,ĀþĀþÿÿĀ
ĀāĂ,Ā,11200,14118,ĀāĂĀ
ĀÿþþĀ,þ,3628,14119,ĀÿþþĀþ
þÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,12684,14120,þÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þÿĀĀÿÿ,ÿ,3984,14121,þÿĀĀÿÿÿ
ÿþþÿÿþÿ,Ă,8745,14122,ÿþþÿÿþÿĂ
Ăú,Ò,3218,14123,ĂúÒ
Ò,¾,210,14124,Ò¾
¾,×,190,14125,¾×
×,ý,215,14126,×ý
ýÿÿĀÿ,þ,12999,14127,ýÿÿĀÿþ
þÿþý,Ā,743,14128,þÿþýĀ
Āāü,ü,2806,14129,Āāüü
ü,đ,252,14130,üđ
đ,ū,273,14131,đū
ū,Ń,363,14132,ūŃ
Ń,ú,323,14133,Ńú
úā,Ā,1904,14134,úāĀ
ĀąĄ,þ,5133,14135,ĀąĄþ
þă,Ĉ,1672,14136,þăĈ
Ĉý,Ą,2322,14137,ĈýĄ
ĄĄþ,þ,14051,14138,ĄĄþþ
þāÿþ,ā,5554,14139,þāÿþā
āÿþÿÿÿ,ÿ,9350,14140,āÿþÿÿÿÿ
ÿÿþĀü,¸,6486,14141,ÿÿþĀü¸
¸,,184,14142,¸
,¼,156,14143,¼
¼,ú,188,14144,¼ú
úą,û,3991,14145,úąû
ûĄ,ć,1784,14146,ûĄć
ć,ē,263,14147,ćē
ē,ī,275,14148,ēī
ī,ě,299,14149,īě
ě,Ą,283,14150,ěĄ
Ą,Ĥ,260,14151,ĄĤ
Ĥ,đ,292,14152,Ĥđ
đā,þ,3706,14153,đāþ
þþýý,û,3141,14154,þþýýû
ûû,ç,1662,14155,ûûç
ç,à,231,14156,çà
à,ā,224,14157,àā
āą,Ĳ,1325,14158,āąĲ
ĲĔ,ă,6721,14159,ĲĔă
ăù,Ă,13311,14160,ăùĂ
Ăÿþÿ,ÿ,3353,14161,Ăÿþÿÿ
ÿÿþĀþĀÿÿ,ÿ,13219,14162,ÿÿþĀþĀÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿþÿÿ,ÿ,3053,14163,ÿÿÿÿÿÿÿÿÿÿÿÿþÿÿÿ
ÿĀþÿÿÿ,þ,7360,14164,ÿĀþÿÿÿþ
þĀÿĀ,Ö,2565,14165,þĀÿĀÖ
Ö,ç,214,14166,Öç
ç,ť,231,14167,çť
ť,Ĕ,357,14168,ťĔ
Ĕ,ą,276,14169,Ĕą
ąÿÿ,Ā,4072,14170,ąÿÿĀ
Āûă,ý,1769,14171,Āûăý
ýüÿ,÷,9432,14172,ýüÿ÷
÷,Û,247,14173,÷Û
Û,È,219,14174,ÛÈ
È,Þ,200,14175,ÈÞ
Þ,û,222,14176,Þû
ûĈ,Ď,7958,14177,ûĈĎ
Ďą,ċ,9206,14178,Ďąċ
ċĊ,Ć,5260,14179,ċĊĆ
ĆĂÿ,þ,13539,14180,ĆĂÿþ
þÿĀþĀ,ÿ,5635,14181,þÿĀþĀÿ
ÿÿþÿÿÿÿĀ,Ă,12732,14182,ÿÿþÿÿÿÿĀĂ
Ăþýþ,ÿ,13107,14183,Ăþýþÿ
ÿú,ø,2940,14184,ÿúø
øø,ô,754,14185,øøô
ôñ,ô,11261,14186,ôñô
ô,ù,244,14187,ôù
ùý,Ă,2221,14188,ùýĂ
ĂĆ,ħ,2196,14189,ĂĆħ
ħ,ĺ,295,14190,ħĺ
ĺ,ė,314,14191,ĺė
ėĄ,Ă,13378,14192,ėĄĂ
ĂĀÿĀ,ü,8756,14193,ĂĀÿĀü
üāÿÿ,ý,5916,14194,üāÿÿý
ýāÿĀ,þ,1574,14195,ýāÿĀþ
þĀþÿÿĀþ,þ,6994,14196,þĀþÿÿĀþþ
þÿĀĀþ,þ,714,14197,þÿĀĀþþ
þĀÿÿÿþÿĀ,ÿ,10647,14198,þĀÿÿÿþÿĀÿ
ÿþû,ą,1083,14199,ÿþûą
ąûþ,î,11274,14200,ąûþî
î,,238,14201,î
č,Į,9110,14202,čĮ
Į,þ,302,14203,Įþ
þÿþÿĀ,þ,3971,14204,þÿþÿĀþ
þÿý,Ă,698,14205,þÿýĂ
Ăăāþ,þ,12652,14206,Ăăāþþ
þÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,13352,14207,þÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þĀþĀþÿĀ,ÿ,12735,14208,þĀþĀþÿĀÿ
ÿþĀþÿþ,ÿ,13398,14209,ÿþĀþÿþÿ
ÿă,ú,2012,14210,ÿăú
úĀ,ë,949,14211,úĀë
ëÅ,¾,1403,14212,ëÅ¾
¾ò,þ,9492,14213,¾òþ
þĀĀÿþ,þ,2771,14214,þĀĀÿþþ
þÿā,Ā,1272,14215,þÿāĀ
ĀþĂ,ø,1726,14216,ĀþĂø
øą,ù,3331,14217,øąù
ù,Ő,249,14218,ùŐ
ŐŜ,ē,4662,14219,ŐŜē
ēĂ,ù,2177,14220,ēĂù
ùć,Ć,3030,14221,ùćĆ
ĆĀ,ă,1479,14222,ĆĀă
ăĂ,Ą,820,14223,ăĂĄ
Ąÿā,Ā,10484,14224,ĄÿāĀ
ĀÿþĀþĀ,ÿ,11515,14225,ĀÿþĀþĀÿ
ÿÿÿþþÿ,é,4884,14226,ÿÿÿþþÿé
é,°,233,14227,é°
°,¥,176,14228,°¥
¥,Î,165,14229,¥Î
Î,ý,206,14230,Îý
ýāĀĀā,ą,11869,14231,ýāĀĀāą
ą,ē,261,14232,ąē
ē,Ĩ,275,14233,ēĨ
Ĩ,Ĝ,296,14234,ĨĜ
Ĝ,Ĕ,284,14235,ĜĔ
Ĕ,Ĥ,276,14236,ĔĤ
ĤĈ,ü,6111,14237,ĤĈü
üĀþ,ü,3439,14238,üĀþü
üø,û,1664,14239,üøû
ûýý,â,4284,14240,ûýýâ
â,î,226,14241,âî
îĂ,đ,9479,14242,îĂđ
đ,Ĳ,273,14243,đĲ
Ĳă,Ă,3268,14244,ĲăĂ
Ăþý,Ā,990,14245,ĂþýĀ
ĀÿÿÿþĀ,ÿ,13026,14246,ĀÿÿÿþĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,Ā,632,14247,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþĀ
ĀþÿÿÿÿÿÿĀ,ý,3627,14248,ĀþÿÿÿÿÿÿĀý
ýāÿ,è,1400,14249,ýāÿè
èÏ,ŋ,4872,14250,èÏŋ
ŋĴ,ă,7897,14251,ŋĴă
ăÿĂÿ,ÿ,13142,14252,ăÿĂÿÿ
ÿÿþĀÿþü,Ā,13985,14253,ÿÿþĀÿþüĀ
Āû,é,1467,14254,Āûé
é,Ñ,233,14255,éÑ
Ñ,Ú,209,14256,ÑÚ
Úã,ā,11834,14257,Úãā
āÿĂ,ą,1014,14258,āÿĂą
ąć,Ĉ,1326,14259,ąćĈ
ĈĆ,ć,1600,14260,ĈĆć
ćĀ,Ą,1725,14261,ćĀĄ
ĄāĂ,ÿ,3309,14262,ĄāĂÿ
ÿþÿā,ÿ,2665,14263,ÿþÿāÿ
ÿýû,ú,2327,14264,ÿýûú
úù,ø,6801,14265,úùø
øù,ù,5390,14266,øùù
ù÷,ù,5508,14267,ù÷ù
ùþú,ü,2382,14268,ùþúü
üĄ,ĉ,1823,14269,üĄĉ
ĉĘ,Ī,9311,14270,ĉĘĪ
Ī,Ĥ,298,14271,ĪĤ
Ĥ,Ď,292,14272,ĤĎ
ĎĄ,Ă,4015,14273,ĎĄĂ
ĂÿĀ,ý,959,14274,ĂÿĀý
ýĂÿÿ,ü,4202,14275,ýĂÿÿü
üāÿĀ,þ,5241,14276,üāÿĀþ
þÿĀÿþÿÿÿ,ÿ,13724,14277,þÿĀÿþÿÿÿÿ
ÿÿþÿĀ,Ā,4223,14278,ÿÿþÿĀĀ
ĀþþĀÿÿ,Ā,13027,14279,ĀþþĀÿÿĀ
Āþÿÿÿÿÿÿý,þ,6401,14280,Āþÿÿÿÿÿÿýþ
þü,Ø,1199,14281,þüØ
Ø,,216,14282,Ø
,Ĵ,159,14283,Ĵ
ĴĘ,ø,3936,14284,ĴĘø
øĄ,Ā,1759,14285,øĄĀ
Āýý,Ą,2334,14286,ĀýýĄ
Ąüÿ,ā,6159,14287,Ąüÿā
āÿā,ā,2355,14288,āÿāā
āÿþÿÿÿÿ,ÿ,14140,14289,āÿþÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿþ,Ā,4563,14290,ÿÿÿÿÿÿÿÿÿþĀ
ĀþÿÿĀÿþÿ,ÿ,10009,14291,ĀþÿÿĀÿþÿÿ
ÿþāü,ă,10119,14292,ÿþāüă
ăù,ā,13311,14293,ăùā
āý,Î,1130,14294,āýÎ
Î,Ç,206,14295,ÎÇ
Ç,Ñ,199,14296,ÇÑ
Ñ,ü,209,14297,Ñü
üĄú,Ă,13462,14298,üĄúĂ
Ăýÿÿÿ,ÿ,12354,14299,Ăýÿÿÿÿ
ÿÿÿÿþĀÿ,Ě,6288,14300,ÿÿÿÿþĀÿĚ
Ě,Ŕ,282,14301,ĚŔ
Ŕ,Ň,340,14302,ŔŇ
Ňď,þ,11077,14303,Ňďþ
þĀ,ă,525,14304,þĀă
ăā,ą,1129,14305,ăāą
ąĀĂ,Ă,11352,14306,ąĀĂĂ
Ăÿþ,Ā,1794,14307,ĂÿþĀ
Āþýþ,ă,12780,14308,Āþýþă
ăÿþ,ñ,963,14309,ăÿþñ
ñ,Ã,241,14310,ñÃ
Ã,¶,195,14311,Ã¶
¶,´,182,14312,¶´
´,í,180,14313,´í
íÿ,þ,12493,14314,íÿþ
þāþþ,ă,5665,14315,þāþþă
ăą,Č,818,14316,ăąČ
Č,ħ,268,14317,Čħ
ħ,Ĥ,295,14318,ħĤ
Ĥě,Ĥ,6152,14319,ĤěĤ
Ĥā,ý,6380,14320,Ĥāý
ýĀ,÷,543,14321,ýĀ÷
÷ý,ý,2971,14322,÷ýý
ýøü,þ,7915,14323,ýøüþ
þú,â,1858,14324,þúâ
â,ó,226,14325,âó
ó,Ć,243,14326,óĆ
Ć,ĝ,262,14327,Ćĝ
ĝ,Ĭ,285,14328,ĝĬ
Ĭ,ü,300,14329,Ĭü
üÿĀþ,ÿ,10511,14330,üÿĀþÿ
ÿĀÿÿþ,Ā,800,14331,ÿĀÿÿþĀ
ĀþÿĀÿ,ÿ,778,14332,ĀþÿĀÿÿ
ÿÿÿþÿÿÿĀ,ÿ,8882,14333,ÿÿÿþÿÿÿĀÿ
ÿÿÿÿþþ,ā,2997,14334,ÿÿÿÿþþā
āĂ,ø,989,14335,āĂø
øĀ,ą,1310,14336,øĀą
ąûþ,ÿ,11274,14337,ąûþÿ
ÿāý,ú,857,14338,ÿāýú
úÅ,Ġ,2776,14339,úÅĠ
Ġ,ř,288,14340,Ġř
ř,Ą,345,14341,řĄ
ĄĀĀ,ÿ,4403,14342,ĄĀĀÿ
ÿÿÿÿĀþÿÿ,þ,1740,14343,ÿÿÿÿĀþÿÿþ
þÿþþ,þ,697,14344,þÿþþþ
þý,æ,701,14345,þýæ
æ,æ,230,14346,ææ
æ,Ú,230,14347,æÚ
Ú,â,218,14348,Úâ
â,ô,226,14349,âô
ôû,ü,13864,14350,ôûü
üýĀ,Ă,1657,14351,üýĀĂ
Ăāā,ā,1245,14352,Ăāāā
āÿþÿ,ý,847,14353,āÿþÿý
ýĀÿ,ü,659,14354,ýĀÿü
üýü,Ā,3845,14355,üýüĀ
Āÿþă,Ă,1239,14356,ĀÿþăĂ
Ăć,Ē,7778,14357,ĂćĒ
Ē,Ĝ,274,14358,ĒĜ
ĜĠ,Ė,4101,14359,ĜĠĖ
Ė,đ,278,14360,Ėđ
đĀĀ,Ā,7071,14361,đĀĀĀ
ĀĀĀĀÿ,ÿ,8150,14362,ĀĀĀĀÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþĀ,ÿ,12162,14363,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþĀÿ
ÿþÿÿĀÿþ,ÿ,13246,14364,ÿþÿÿĀÿþÿ
ÿÿĀþÿÿĀÿ,ü,4514,14365,ÿÿĀþÿÿĀÿü
üāÿþ,ø,8485,14366,üāÿþø
øăþ,®,952,14367,øăþ®
®,Ï,174,14368,®Ï
Ï,Ľ,207,14369,ÏĽ
Ľ,ć,317,14370,Ľć
ćû,Ā,2808,14371,ćûĀ
ĀĀþþ,ā,683,14372,ĀĀþþā
āÿĀ,ā,788,14373,āÿĀā
āĀÿÿÿ,Ā,1796,14374,āĀÿÿÿĀ
Āÿÿÿÿÿÿþ,þ,1979,14375,Āÿÿÿÿÿÿþþ
þÿÿÿÿÿÿĀÿ,Ā,12310,14376,þÿÿÿÿÿÿĀÿĀ
Āþÿÿþÿ,Ā,8915,14377,ĀþÿÿþÿĀ
ĀþÿĀÿ,Ā,778,14378,ĀþÿĀÿĀ
Āÿ,â,529,14379,Āÿâ
â,É,226,14380,âÉ
É,À,201,14381,ÉÀ
À,õ,192,14382,Àõ
õü,ć,3072,14383,õüć
ć,ø,263,14384,ćø
øÿ,Ā,3961,14385,øÿĀ
ĀþÿÿþĀÿ,ÿ,1703,14386,ĀþÿÿþĀÿÿ
ÿÿþ,û,522,14387,ÿÿþû
ûć,Ğ,3837,14388,ûćĞ
Ğ,Ŀ,286,14389,ĞĿ
Ŀ,Ł,319,14390,ĿŁ
Ł,ğ,321,14391,Łğ
ğ,Ċ,287,14392,ğĊ
ĊĆ,þ,7087,14393,ĊĆþ
þĄÿ,ý,5347,14394,þĄÿý
ýþāĀ,ü,13787,14395,ýþāĀü
üĀý,ä,1025,14396,üĀýä
ä,Æ,228,14397,äÆ
Æ,Ã,198,14398,ÆÃ
Ã,Æ,195,14399,ÃÆ
Æ,Þ,198,14400,ÆÞ
Þû,Ă,14176,14401,ÞûĂ
Ăýā,ÿ,1179,14402,Ăýāÿ
ÿü,Ą,879,14403,ÿüĄ
Ąýă,Č,13091,14404,ĄýăČ
Č,ě,268,14405,Čě
ě,Ĵ,283,14406,ěĴ
Ĵĕ,ħ,10094,14407,Ĵĕħ
ħĂ,Ą,2115,14408,ħĂĄ
Ąö,ÿ,3384,14409,Ąöÿ
ÿùü,û,7051,14410,ÿùüû
ûûý,ù,1944,14411,ûûýù
ù,ö,249,14412,ùö
ö,ç,246,14413,öç
ç,ý,231,14414,çý
ýĄ,Ĵ,2686,14415,ýĄĴ
Ĵ,đ,308,14416,Ĵđ
đý,ă,4409,14417,đýă
ăü,Ā,1231,14418,ăüĀ
ĀÿÿÿþĀþ,ÿ,13133,14419,ĀÿÿÿþĀþÿ
ÿÿĀÿÿÿÿ,þ,2368,14420,ÿÿĀÿÿÿÿþ
þÿÿÿĀÿÿÿÿ,ÿ,2108,14421,þÿÿÿĀÿÿÿÿÿ
ÿÿĀ,ù,545,14422,ÿÿĀù
ùą,ā,1049,14423,ùąā
āúĀ,Ā,2149,14424,āúĀĀ
Āÿú,ĉ,12936,14425,Āÿúĉ
ĉ,Å,265,14426,ĉÅ
Å,ø,197,14427,Åø
ø,Ũ,248,14428,øŨ
Ũ,Ď,360,14429,ŨĎ
ĎĂ,ā,6769,14430,ĎĂā
āĀÿÿÿÿ,ÿ,2643,14431,āĀÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿþ,û,4563,14432,ÿÿÿÿÿÿÿÿÿþû
ûþý,ú,3207,14433,ûþýú
úó,î,14013,14434,úóî
î,é,238,14435,îé
é,ð,233,14436,éð
ðí,ú,10495,14437,ðíú
úö,ö,745,14438,úöö
öú,ü,1201,14439,öúü
üÿā,Ā,880,14440,üÿāĀ
ĀāĀ,Ă,3880,14441,ĀāĀĂ
ĂĆ,ĉ,2196,14442,ĂĆĉ
ĉĊ,Ć,8813,14443,ĉĊĆ
Ć,đ,262,14444,Ćđ
đĎ,đ,1598,14445,đĎđ
đĎ,ĉ,1598,14446,đĎĉ
ĉāĀ,ā,3791,14447,ĉāĀā
āāĀÿ,ÿ,4574,14448,āāĀÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿĀ,þ,2749,14449,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿĀþ
þÿÿĀÿþÿÿ,þ,13769,14450,þÿÿĀÿþÿÿþ
þþþý,ó,2838,14451,þþþýó
ó,,243,14452,ó
,ú,156,14453,ú
ú,Ĵ,250,14454,úĴ
Ĵ,ą,308,14455,Ĵą
ąø,þ,1937,14456,ąøþ
þăÿ,ÿ,11258,14457,þăÿÿ
ÿÿÿĀ,ā,574,14458,ÿÿÿĀā
āÿĀþ,Ā,8711,14459,āÿĀþĀ
ĀþÿÿÿÿÿÿÿĀ,ÿ,13177,14460,ĀþÿÿÿÿÿÿÿĀÿ
ÿÿÿÿÿÿþÿĀÿ,þ,11978,14461,ÿÿÿÿÿÿþÿĀÿþ
þÿÿÿý,Ą,2362,14462,þÿÿÿýĄ
Ąû,ā,2687,14463,Ąûā
āþĀ,ù,4295,14464,āþĀù
ù,Ò,249,14465,ùÒ
Ò,Á,210,14466,ÒÁ
Á,Õ,193,14467,ÁÕ
Õ,ý,213,14468,Õý
ýÿÿÿĀÿ,þ,5679,14469,ýÿÿÿĀÿþ
þÿÿþĀÿÿ,ÿ,7048,14470,þÿÿþĀÿÿÿ
ÿāû,ü,5048,14471,ÿāûü
üăċ,ĝ,7497,14472,üăċĝ
ĝ,ī,285,14473,ĝī
ī,ĥ,299,14474,īĥ
ĥę,Ē,8339,14475,ĥęĒ
Ē,Ď,274,14476,ĒĎ
ĎĀ,ö,4557,14477,ĎĀö
öî,ã,750,14478,öîã
ã,ç,227,14479,ãç
ç,Ö,231,14480,çÖ
ÖÓ,Þ,8358,14481,ÖÓÞ
Þ,ö,222,14482,Þö
öú,ā,1201,14483,öúā
āăĂ,ā,4277,14484,āăĂā
āĀþÿ,û,7772,14485,āĀþÿû
ûÿþ,ć,4961,14486,ûÿþć
ć,Ĕ,263,14487,ćĔ
Ĕ,Ķ,276,14488,ĔĶ
Ķ,ę,310,14489,Ķę
ę,ĭ,281,14490,ęĭ
ĭ,Ć,301,14491,ĭĆ
Ćüþ,ö,1409,14492,Ćüþö
öÿ,ú,4037,14493,öÿú
úüú,ü,7468,14494,úüúü
üüõ,ò,7020,14495,üüõò
ò,ô,242,14496,òô
ôĂ,Ē,6470,14497,ôĂĒ
Ē,ĵ,274,14498,Ēĵ
ĵþ,þ,8122,14499,ĵþþ
þĄ,û,953,14500,þĄû
ûāÿ,þ,1992,14501,ûāÿþ
þĀþĀþÿÿĀ,ÿ,13392,14502,þĀþĀþÿÿĀÿ
ÿÿÿÿþÿÿÿ,Ā,668,14503,ÿÿÿÿþÿÿÿĀ
Āÿÿÿÿþ,ā,583,14504,Āÿÿÿÿþā
āüþăþ,þ,12141,14505,āüþăþþ
þă,ø,1672,14506,þăø
øĂĂ,Ù,11366,14507,øĂĂÙ
ÙÛ,Š,3413,14508,ÙÛŠ
Š,ġ,352,14509,Šġ
ġĄ,ÿ,4402,14510,ġĄÿ
ÿĀĀÿÿÿ,ÿ,6287,14511,ÿĀĀÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿþ,þ,556,14512,ÿÿÿÿÿÿÿÿÿÿÿþþ
þÿþþ,ý,697,14513,þÿþþý
ýĀþþ,ÿ,6244,14514,ýĀþþÿ
ÿýüý,ý,4844,14515,ÿýüýý
ýýĀ,Ā,991,14516,ýýĀĀ
ĀĂĀĀ,ā,13641,14517,ĀĂĀĀā
āÿĀĀ,Ā,4317,14518,āÿĀĀĀ
ĀĀĀÿ,ā,909,14519,ĀĀĀÿā
āÿþā,Ā,3565,14520,āÿþāĀ
Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,13218,14521,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿþÿÿÿ,þ,10795,14522,ÿÿÿÿÿÿÿþÿÿÿþ
þĀÿÿÿ,ý,679,14523,þĀÿÿÿý
ýāýĀ,þ,11176,14524,ýāýĀþ
þüþ,Þ,2829,14525,þüþÞ
Þ,,222,14526,Þ
,ħ,157,14527,ħ
ħ,ġ,295,14528,ħġ
ġ,ú,289,14529,ġú
úĄ,ü,1481,14530,úĄü
üÿÿÿ,Ā,2667,14531,üÿÿÿĀ
ĀÿÿĀÿ,Ā,773,14532,ĀÿÿĀÿĀ
ĀĀÿþĀ,þ,13602,14533,ĀĀÿþĀþ
þĀþĀþÿÿ,ÿ,12527,14534,þĀþĀþÿÿÿ
ÿÿÿÿÿþÿÿ,Ā,642,14535,ÿÿÿÿÿþÿÿĀ
ĀþĀÿÿ,ý,2921,14536,ĀþĀÿÿý
ýă,ù,1501,14537,ýăù
ùĂ,ü,982,14538,ùĂü
üāā,ç,3606,14539,üāāç
ç,Ë,231,14540,çË
Ë,¿,203,14541,Ë¿
¿,ò,191,14542,¿ò
òû,Ă,1471,14543,òûĂ
Ăýÿ,Ā,4490,14544,ĂýÿĀ
ĀþÿÿÿÿÿÿÿĀ,ý,13177,14545,ĀþÿÿÿÿÿÿÿĀý
ýāĀþ,þ,5796,14546,ýāĀþþ
þþ,÷,595,14547,þþ÷
÷ā,Ă,1689,14548,÷āĂ
Ăÿý,û,2556,14549,Ăÿýû
ûúû,û,2231,14550,ûúûû
ûý,ÿ,1558,14551,ûýÿ
ÿĂā,Ā,9505,14552,ÿĂāĀ
ĀĄ,ċ,950,14553,ĀĄċ
ċĈ,ċ,5300,14554,ċĈċ
ċą,ú,13902,14555,ċąú
úõ,ó,11926,14556,úõó
ó,õ,243,14557,óõ
õÿ,ĉ,5274,14558,õÿĉ
ĉ,ī,265,14559,ĉī
īĥ,Ĭ,14474,14560,īĥĬ
Ĭ,Đ,300,14561,ĬĐ
Đ,ü,272,14562,Đü
üþ,ö,756,14563,üþö
öý,ü,4385,14564,öýü
üúü,ù,5824,14565,üúüù
ùûù,ö,8670,14566,ùûùö
öò,ÿ,1039,14567,öòÿ
ÿā,Į,710,14568,ÿāĮ
Į,ę,302,14569,Įę
ęā,ü,6726,14570,ęāü
üĀý,Ă,1025,14571,üĀýĂ
Ăÿþÿ,Ā,3353,14572,ĂÿþÿĀ
ĀÿþÿÿĀÿÿ,ÿ,13960,14573,ĀÿþÿÿĀÿÿÿ
ÿÿþÿÿÿĀÿ,ÿ,5199,14574,ÿÿþÿÿÿĀÿÿ
ÿÿÿþÿþ,ă,2343,14575,ÿÿÿþÿþă
ăüü,ą,7039,14576,ăüüą
ąü,þ,2002,14577,ąüþ
þă,ê,1672,14578,þăê
ê,È,234,14579,êÈ
È,Ł,200,14580,ÈŁ
Ł,ł,321,14581,Łł
łĄ,ý,3121,14582,łĄý
ýāĀĀ,ÿ,2134,14583,ýāĀĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ý,555,14584,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿý
ýÿþÿ,Ā,5899,14585,ýÿþÿĀ
ĀĀÿÿÿÿÿÿÿ,ÿ,12922,14586,ĀĀÿÿÿÿÿÿÿÿ
ÿÿÿýĀ,Ā,11885,14587,ÿÿÿýĀĀ
ĀÿÿÿþÿĀÿ,ÿ,12919,14588,ĀÿÿÿþÿĀÿÿ
ÿĀþÿÿÿĀ,ÿ,11976,14589,ÿĀþÿÿÿĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ,ÿ,2443,14590,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿÿ
ÿÿþĀÿÿ,ý,1017,14591,ÿÿþĀÿÿý
ýĀÿĀ,ý,3230,14592,ýĀÿĀý
ýāþ,û,1150,14593,ýāþû
ûý,Â,1558,14594,ûýÂ
Â,¸,194,14595,Â¸
¸,ı,184,14596,¸ı
ı,ĝ,305,14597,ıĝ
ĝ,ö,285,14598,ĝö
ö,ą,246,14599,öą
ąú,ā,1819,14600,ąúā
āÿþÿÿ,Ā,8997,14601,āÿþÿÿĀ
Āÿāþÿ,ÿ,12805,14602,Āÿāþÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ,ÿ,1217,14603,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿÿ
ÿÿĀÿ,ā,563,14604,ÿÿĀÿā
āûā,Ā,10798,14605,āûāĀ
Āýā,û,1537,14606,Āýāû
ûÎ,É,14087,14607,ûÎÉ
É,Ð,201,14608,ÉÐ
Ð,ÿ,208,14609,Ðÿ
ÿþýā,ý,1324,14610,ÿþýāý
ýĀÿÿÿÿÿ,ÿ,13322,14611,ýĀÿÿÿÿÿÿ
ÿÿāü,ÿ,13104,14612,ÿÿāüÿ
ÿĀýĀĀ,ü,7524,14613,ÿĀýĀĀü
üþýü,ÿ,6241,14614,üþýüÿ
ÿü,ù,879,14615,ÿüù
ùýÿ,û,4955,14616,ùýÿû
ûĂĀ,Ą,11235,14617,ûĂĀĄ
Ą,ċ,260,14618,Ąċ
ċ,ě,267,14619,ċě
ěĜ,Ĕ,3168,14620,ěĜĔ
ĔĀ,Ā,2763,14621,ĔĀĀ
Āć,÷,5312,14622,Āć÷
÷,ï,247,14623,÷ï
ïó,×,8734,14624,ïó×
×,ą,215,14625,×ą
ą,ķ,261,14626,ąķ
ķ,ğ,311,14627,ķğ
ğ,ĥ,287,14628,ğĥ
ĥú,ý,11054,14629,ĥúý
ýù,ü,1465,14630,ýùü
